scale,capability,radius,radius_label,delta_sorted,ecdf
3B,relational_reasoning,0.0035698828543799426,small,-0.020000000000000018,0.34375
3B,relational_reasoning,0.0035698828543799426,small,-0.020000000000000018,0.359375
3B,relational_reasoning,0.0035698828543799426,small,-0.020000000000000018,0.375
3B,relational_reasoning,0.0035698828543799426,small,-0.020000000000000018,0.390625
3B,relational_reasoning,0.0035698828543799426,small,-0.020000000000000018,0.40625
3B,relational_reasoning,0.0035698828543799426,small,-0.020000000000000018,0.421875
3B,relational_reasoning,0.0035698828543799426,small,0.0,0.4375
3B,relational_reasoning,0.0035698828543799426,small,0.0,0.453125
3B,relational_reasoning,0.0035698828543799426,small,0.0,0.46875
3B,relational_reasoning,0.0035698828543799426,small,0.0,0.484375
3B,relational_reasoning,0.0035698828543799426,small,0.0,0.5
3B,relational_reasoning,0.0035698828543799426,small,0.0,0.515625
3B,relational_reasoning,0.0035698828543799426,small,0.0,0.53125
3B,relational_reasoning,0.0035698828543799426,small,0.0,0.546875
3B,relational_reasoning,0.0035698828543799426,small,0.0,0.5625
3B,relational_reasoning,0.0035698828543799426,small,0.0,0.578125
3B,relational_reasoning,0.0035698828543799426,small,0.0,0.59375
3B,relational_reasoning,0.0035698828543799426,small,0.0,0.609375
3B,relational_reasoning,0.0035698828543799426,small,0.0,0.625
3B,relational_reasoning,0.0035698828543799426,small,0.0,0.640625
3B,relational_reasoning,0.0035698828543799426,small,0.0,0.65625
3B,relational_reasoning,0.0035698828543799426,small,0.0,0.671875
3B,relational_reasoning,0.0035698828543799426,small,0.0,0.6875
3B,relational_reasoning,0.0035698828543799426,small,0.0,0.703125
3B,relational_reasoning,0.0035698828543799426,small,0.0,0.71875
3B,relational_reasoning,0.0035698828543799426,small,0.0,0.734375
3B,relational_reasoning,0.0035698828543799426,small,0.0,0.75
3B,relational_reasoning,0.0035698828543799426,small,0.0,0.765625
3B,relational_reasoning,0.0035698828543799426,small,0.0,0.78125
3B,relational_reasoning,0.0035698828543799426,small,0.020000000000000018,0.796875
3B,relational_reasoning,0.0035698828543799426,small,0.020000000000000018,0.8125
3B,relational_reasoning,0.0035698828543799426,small,0.020000000000000018,0.828125
3B,relational_reasoning,0.0035698828543799426,small,0.020000000000000018,0.84375
3B,relational_reasoning,0.0035698828543799426,small,0.020000000000000018,0.859375
3B,relational_reasoning,0.0035698828543799426,small,0.020000000000000018,0.875
3B,relational_reasoning,0.0035698828543799426,small,0.020000000000000018,0.890625
3B,relational_reasoning,0.0035698828543799426,small,0.020000000000000018,0.90625
3B,relational_reasoning,0.0035698828543799426,small,0.020000000000000018,0.921875
3B,relational_reasoning,0.0035698828543799426,small,0.039999999999999925,0.9375
3B,relational_reasoning,0.0035698828543799426,small,0.039999999999999925,0.953125
3B,relational_reasoning,0.0035698828543799426,small,0.039999999999999925,0.96875
3B,relational_reasoning,0.0035698828543799426,small,0.039999999999999925,0.984375
3B,relational_reasoning,0.0035698828543799426,small,0.039999999999999925,1.0
3B,relational_reasoning,0.017849414271899712,mid,-0.08000000000000002,0.015625
3B,relational_reasoning,0.017849414271899712,mid,-0.06000000000000005,0.03125
3B,relational_reasoning,0.017849414271899712,mid,-0.06000000000000005,0.046875
3B,relational_reasoning,0.017849414271899712,mid,-0.040000000000000036,0.0625
3B,relational_reasoning,0.017849414271899712,mid,-0.040000000000000036,0.078125
3B,relational_reasoning,0.017849414271899712,mid,-0.040000000000000036,0.09375
3B,relational_reasoning,0.017849414271899712,mid,-0.040000000000000036,0.109375
3B,relational_reasoning,0.017849414271899712,mid,-0.040000000000000036,0.125
3B,relational_reasoning,0.017849414271899712,mid,-0.040000000000000036,0.140625
3B,relational_reasoning,0.017849414271899712,mid,-0.020000000000000018,0.15625
3B,relational_reasoning,0.017849414271899712,mid,-0.020000000000000018,0.171875
3B,relational_reasoning,0.017849414271899712,mid,-0.020000000000000018,0.1875
3B,relational_reasoning,0.017849414271899712,mid,-0.020000000000000018,0.203125
3B,relational_reasoning,0.017849414271899712,mid,-0.020000000000000018,0.21875
3B,relational_reasoning,0.017849414271899712,mid,-0.020000000000000018,0.234375
3B,relational_reasoning,0.017849414271899712,mid,-0.020000000000000018,0.25
3B,relational_reasoning,0.017849414271899712,mid,-0.020000000000000018,0.265625
3B,relational_reasoning,0.017849414271899712,mid,-0.020000000000000018,0.28125
3B,relational_reasoning,0.017849414271899712,mid,-0.020000000000000018,0.296875
3B,relational_reasoning,0.017849414271899712,mid,-0.020000000000000018,0.3125
3B,relational_reasoning,0.017849414271899712,mid,-0.020000000000000018,0.328125
3B,relational_reasoning,0.017849414271899712,mid,0.0,0.34375
3B,relational_reasoning,0.017849414271899712,mid,0.0,0.359375
3B,relational_reasoning,0.017849414271899712,mid,0.0,0.375
3B,relational_reasoning,0.017849414271899712,mid,0.0,0.390625
3B,relational_reasoning,0.017849414271899712,mid,0.0,0.40625
3B,relational_reasoning,0.017849414271899712,mid,0.0,0.421875
3B,relational_reasoning,0.017849414271899712,mid,0.0,0.4375
3B,relational_reasoning,0.017849414271899712,mid,0.0,0.453125
3B,relational_reasoning,0.017849414271899712,mid,0.0,0.46875
3B,relational_reasoning,0.017849414271899712,mid,0.0,0.484375
3B,relational_reasoning,0.017849414271899712,mid,0.0,0.5
3B,relational_reasoning,0.017849414271899712,mid,0.0,0.515625
3B,relational_reasoning,0.017849414271899712,mid,0.020000000000000018,0.53125
3B,relational_reasoning,0.017849414271899712,mid,0.020000000000000018,0.546875
3B,relational_reasoning,0.017849414271899712,mid,0.020000000000000018,0.5625
3B,relational_reasoning,0.017849414271899712,mid,0.020000000000000018,0.578125
3B,relational_reasoning,0.017849414271899712,mid,0.020000000000000018,0.59375
3B,relational_reasoning,0.017849414271899712,mid,0.020000000000000018,0.609375
3B,relational_reasoning,0.017849414271899712,mid,0.020000000000000018,0.625
3B,relational_reasoning,0.017849414271899712,mid,0.020000000000000018,0.640625
3B,relational_reasoning,0.017849414271899712,mid,0.020000000000000018,0.65625
3B,relational_reasoning,0.017849414271899712,mid,0.020000000000000018,0.671875
3B,relational_reasoning,0.017849414271899712,mid,0.020000000000000018,0.6875
3B,relational_reasoning,0.017849414271899712,mid,0.039999999999999925,0.703125
3B,relational_reasoning,0.017849414271899712,mid,0.039999999999999925,0.71875
3B,relational_reasoning,0.017849414271899712,mid,0.039999999999999925,0.734375
3B,relational_reasoning,0.017849414271899712,mid,0.039999999999999925,0.75
3B,relational_reasoning,0.017849414271899712,mid,0.039999999999999925,0.765625
3B,relational_reasoning,0.017849414271899712,mid,0.039999999999999925,0.78125
3B,relational_reasoning,0.017849414271899712,mid,0.039999999999999925,0.796875
3B,relational_reasoning,0.017849414271899712,mid,0.039999999999999925,0.8125
3B,relational_reasoning,0.017849414271899712,mid,0.039999999999999925,0.828125
3B,relational_reasoning,0.017849414271899712,mid,0.039999999999999925,0.84375
3B,relational_reasoning,0.017849414271899712,mid,0.05999999999999994,0.859375
3B,relational_reasoning,0.017849414271899712,mid,0.05999999999999994,0.875
3B,relational_reasoning,0.017849414271899712,mid,0.05999999999999994,0.890625
3B,relational_reasoning,0.017849414271899712,mid,0.05999999999999994,0.90625
3B,relational_reasoning,0.017849414271899712,mid,0.05999999999999994,0.921875
3B,relational_reasoning,0.017849414271899712,mid,0.05999999999999994,0.9375
3B,relational_reasoning,0.017849414271899712,mid,0.05999999999999994,0.953125
3B,relational_reasoning,0.017849414271899712,mid,0.05999999999999994,0.96875
3B,relational_reasoning,0.017849414271899712,mid,0.05999999999999994,0.984375
3B,relational_reasoning,0.017849414271899712,mid,0.07999999999999996,1.0
3B,relational_reasoning,0.07139765708759885,transition,-0.16000000000000003,0.015625
3B,relational_reasoning,0.07139765708759885,transition,-0.16000000000000003,0.03125
3B,relational_reasoning,0.07139765708759885,transition,-0.14,0.046875
3B,relational_reasoning,0.07139765708759885,transition,-0.12000000000000005,0.0625
3B,relational_reasoning,0.07139765708759885,transition,-0.12000000000000005,0.078125
3B,relational_reasoning,0.07139765708759885,transition,-0.12000000000000005,0.09375
3B,relational_reasoning,0.07139765708759885,transition,-0.12000000000000005,0.109375
3B,relational_reasoning,0.07139765708759885,transition,-0.12000000000000005,0.125
3B,relational_reasoning,0.07139765708759885,transition,-0.10000000000000003,0.140625
3B,relational_reasoning,0.07139765708759885,transition,-0.10000000000000003,0.15625
3B,relational_reasoning,0.07139765708759885,transition,-0.10000000000000003,0.171875
3B,relational_reasoning,0.07139765708759885,transition,-0.10000000000000003,0.1875
3B,relational_reasoning,0.07139765708759885,transition,-0.08000000000000002,0.203125
3B,relational_reasoning,0.07139765708759885,transition,-0.08000000000000002,0.21875
3B,relational_reasoning,0.07139765708759885,transition,-0.08000000000000002,0.234375
3B,relational_reasoning,0.07139765708759885,transition,-0.08000000000000002,0.25
3B,relational_reasoning,0.07139765708759885,transition,-0.08000000000000002,0.265625
3B,relational_reasoning,0.07139765708759885,transition,-0.08000000000000002,0.28125
3B,relational_reasoning,0.07139765708759885,transition,-0.06000000000000005,0.296875
3B,relational_reasoning,0.07139765708759885,transition,-0.06000000000000005,0.3125
3B,relational_reasoning,0.07139765708759885,transition,-0.06000000000000005,0.328125
3B,relational_reasoning,0.07139765708759885,transition,-0.06000000000000005,0.34375
3B,relational_reasoning,0.07139765708759885,transition,-0.06000000000000005,0.359375
3B,relational_reasoning,0.07139765708759885,transition,-0.06000000000000005,0.375
3B,relational_reasoning,0.07139765708759885,transition,-0.06000000000000005,0.390625
3B,relational_reasoning,0.07139765708759885,transition,-0.06000000000000005,0.40625
3B,relational_reasoning,0.07139765708759885,transition,-0.040000000000000036,0.421875
3B,relational_reasoning,0.07139765708759885,transition,-0.040000000000000036,0.4375
3B,relational_reasoning,0.07139765708759885,transition,-0.040000000000000036,0.453125
3B,relational_reasoning,0.07139765708759885,transition,-0.040000000000000036,0.46875
3B,relational_reasoning,0.07139765708759885,transition,-0.040000000000000036,0.484375
3B,relational_reasoning,0.07139765708759885,transition,-0.040000000000000036,0.5
3B,relational_reasoning,0.07139765708759885,transition,-0.020000000000000018,0.515625
3B,relational_reasoning,0.07139765708759885,transition,-0.020000000000000018,0.53125
3B,relational_reasoning,0.07139765708759885,transition,-0.020000000000000018,0.546875
3B,relational_reasoning,0.07139765708759885,transition,-0.020000000000000018,0.5625
3B,relational_reasoning,0.07139765708759885,transition,-0.020000000000000018,0.578125
3B,relational_reasoning,0.07139765708759885,transition,-0.020000000000000018,0.59375
3B,relational_reasoning,0.07139765708759885,transition,0.0,0.609375
3B,relational_reasoning,0.07139765708759885,transition,0.0,0.625
3B,relational_reasoning,0.07139765708759885,transition,0.0,0.640625
3B,relational_reasoning,0.07139765708759885,transition,0.0,0.65625
3B,relational_reasoning,0.07139765708759885,transition,0.0,0.671875
3B,relational_reasoning,0.07139765708759885,transition,0.0,0.6875
3B,relational_reasoning,0.07139765708759885,transition,0.0,0.703125
3B,relational_reasoning,0.07139765708759885,transition,0.020000000000000018,0.71875
3B,relational_reasoning,0.07139765708759885,transition,0.020000000000000018,0.734375
3B,relational_reasoning,0.07139765708759885,transition,0.020000000000000018,0.75
3B,relational_reasoning,0.07139765708759885,transition,0.020000000000000018,0.765625
3B,relational_reasoning,0.07139765708759885,transition,0.020000000000000018,0.78125
3B,relational_reasoning,0.07139765708759885,transition,0.020000000000000018,0.796875
3B,relational_reasoning,0.07139765708759885,transition,0.020000000000000018,0.8125
3B,relational_reasoning,0.07139765708759885,transition,0.020000000000000018,0.828125
3B,relational_reasoning,0.07139765708759885,transition,0.039999999999999925,0.84375
3B,relational_reasoning,0.07139765708759885,transition,0.039999999999999925,0.859375
3B,relational_reasoning,0.07139765708759885,transition,0.039999999999999925,0.875
3B,relational_reasoning,0.07139765708759885,transition,0.039999999999999925,0.890625
3B,relational_reasoning,0.07139765708759885,transition,0.039999999999999925,0.90625
3B,relational_reasoning,0.07139765708759885,transition,0.05999999999999994,0.921875
3B,relational_reasoning,0.07139765708759885,transition,0.05999999999999994,0.9375
3B,relational_reasoning,0.07139765708759885,transition,0.05999999999999994,0.953125
3B,relational_reasoning,0.07139765708759885,transition,0.05999999999999994,0.96875
3B,relational_reasoning,0.07139765708759885,transition,0.09999999999999998,0.984375
3B,relational_reasoning,0.07139765708759885,transition,0.14,1.0
3B,fine_grained_recognition,0.0035698828543799426,small,0.0,0.015625
3B,fine_grained_recognition,0.0035698828543799426,small,0.0,0.03125
3B,fine_grained_recognition,0.0035698828543799426,small,0.0,0.046875
3B,fine_grained_recognition,0.0035698828543799426,small,0.0,0.0625
3B,fine_grained_recognition,0.0035698828543799426,small,0.0,0.078125
3B,fine_grained_recognition,0.0035698828543799426,small,0.0,0.09375
3B,fine_grained_recognition,0.0035698828543799426,small,0.0,0.109375
3B,fine_grained_recognition,0.0035698828543799426,small,0.0,0.125
3B,fine_grained_recognition,0.0035698828543799426,small,0.0,0.140625
3B,fine_grained_recognition,0.0035698828543799426,small,0.0,0.15625
3B,fine_grained_recognition,0.0035698828543799426,small,0.0,0.171875
3B,fine_grained_recognition,0.0035698828543799426,small,0.0,0.1875
3B,fine_grained_recognition,0.0035698828543799426,small,0.0,0.203125
3B,fine_grained_recognition,0.0035698828543799426,small,0.0,0.21875
3B,fine_grained_recognition,0.0035698828543799426,small,0.0,0.234375
3B,fine_grained_recognition,0.0035698828543799426,small,0.0,0.25
3B,fine_grained_recognition,0.0035698828543799426,small,0.0,0.265625
3B,fine_grained_recognition,0.0035698828543799426,small,0.0,0.28125
3B,fine_grained_recognition,0.0035698828543799426,small,0.0,0.296875
3B,fine_grained_recognition,0.0035698828543799426,small,0.0,0.3125
3B,fine_grained_recognition,0.0035698828543799426,small,0.0,0.328125
3B,fine_grained_recognition,0.0035698828543799426,small,0.0,0.34375
3B,fine_grained_recognition,0.0035698828543799426,small,0.0,0.359375
3B,fine_grained_recognition,0.0035698828543799426,small,0.0,0.375
3B,fine_grained_recognition,0.0035698828543799426,small,0.0,0.390625
3B,fine_grained_recognition,0.0035698828543799426,small,0.0,0.40625
3B,fine_grained_recognition,0.0035698828543799426,small,0.0,0.421875
3B,fine_grained_recognition,0.0035698828543799426,small,0.0,0.4375
3B,fine_grained_recognition,0.0035698828543799426,small,0.0,0.453125
3B,fine_grained_recognition,0.0035698828543799426,small,0.0,0.46875
3B,fine_grained_recognition,0.0035698828543799426,small,0.0,0.484375
3B,fine_grained_recognition,0.0035698828543799426,small,0.0,0.5
3B,fine_grained_recognition,0.0035698828543799426,small,0.0,0.515625
3B,fine_grained_recognition,0.0035698828543799426,small,0.0,0.53125
3B,fine_grained_recognition,0.0035698828543799426,small,0.0,0.546875
3B,fine_grained_recognition,0.0035698828543799426,small,0.0,0.5625
3B,fine_grained_recognition,0.0035698828543799426,small,0.0,0.578125
3B,fine_grained_recognition,0.0035698828543799426,small,0.0,0.59375
3B,fine_grained_recognition,0.0035698828543799426,small,0.0,0.609375
3B,fine_grained_recognition,0.0035698828543799426,small,0.0,0.625
3B,fine_grained_recognition,0.0035698828543799426,small,0.0,0.640625
3B,fine_grained_recognition,0.0035698828543799426,small,0.0,0.65625
3B,fine_grained_recognition,0.0035698828543799426,small,0.0,0.671875
3B,fine_grained_recognition,0.0035698828543799426,small,0.0,0.6875
3B,fine_grained_recognition,0.0035698828543799426,small,0.0,0.703125
3B,fine_grained_recognition,0.0035698828543799426,small,0.0,0.71875
3B,fine_grained_recognition,0.0035698828543799426,small,0.0,0.734375
3B,fine_grained_recognition,0.0035698828543799426,small,0.0,0.75
3B,fine_grained_recognition,0.0035698828543799426,small,0.0,0.765625
3B,fine_grained_recognition,0.0035698828543799426,small,0.0,0.78125
3B,fine_grained_recognition,0.0035698828543799426,small,0.0,0.796875
3B,fine_grained_recognition,0.0035698828543799426,small,0.0,0.8125
3B,fine_grained_recognition,0.0035698828543799426,small,0.0,0.828125
3B,fine_grained_recognition,0.0035698828543799426,small,0.0,0.84375
3B,fine_grained_recognition,0.0035698828543799426,small,0.0,0.859375
3B,fine_grained_recognition,0.0035698828543799426,small,0.0,0.875
3B,fine_grained_recognition,0.0035698828543799426,small,0.0,0.890625
3B,fine_grained_recognition,0.0035698828543799426,small,0.0,0.90625
3B,fine_grained_recognition,0.0035698828543799426,small,0.0,0.921875
3B,fine_grained_recognition,0.0035698828543799426,small,0.0,0.9375
3B,fine_grained_recognition,0.0035698828543799426,small,0.0,0.953125
3B,fine_grained_recognition,0.0035698828543799426,small,0.0,0.96875
3B,fine_grained_recognition,0.0035698828543799426,small,0.0,0.984375
3B,fine_grained_recognition,0.0035698828543799426,small,0.0,1.0
3B,fine_grained_recognition,0.017849414271899712,mid,-0.03999999999999998,0.015625
3B,fine_grained_recognition,0.017849414271899712,mid,-0.03999999999999998,0.03125
3B,fine_grained_recognition,0.017849414271899712,mid,-0.03999999999999998,0.046875
3B,fine_grained_recognition,0.017849414271899712,mid,-0.03999999999999998,0.0625
3B,fine_grained_recognition,0.017849414271899712,mid,-0.03999999999999998,0.078125
3B,fine_grained_recognition,0.017849414271899712,mid,-0.03999999999999998,0.09375
3B,fine_grained_recognition,0.017849414271899712,mid,-0.03999999999999998,0.109375
3B,fine_grained_recognition,0.017849414271899712,mid,-0.03999999999999998,0.125
3B,fine_grained_recognition,0.017849414271899712,mid,-0.019999999999999962,0.140625
3B,fine_grained_recognition,0.017849414271899712,mid,-0.019999999999999962,0.15625
3B,fine_grained_recognition,0.017849414271899712,mid,-0.019999999999999962,0.171875
3B,fine_grained_recognition,0.017849414271899712,mid,-0.019999999999999962,0.1875
3B,fine_grained_recognition,0.017849414271899712,mid,-0.019999999999999962,0.203125
3B,fine_grained_recognition,0.017849414271899712,mid,-0.019999999999999962,0.21875
3B,fine_grained_recognition,0.017849414271899712,mid,-0.019999999999999962,0.234375
3B,fine_grained_recognition,0.017849414271899712,mid,-0.019999999999999962,0.25
3B,fine_grained_recognition,0.017849414271899712,mid,-0.019999999999999962,0.265625
3B,fine_grained_recognition,0.017849414271899712,mid,-0.019999999999999962,0.28125
3B,fine_grained_recognition,0.017849414271899712,mid,-0.019999999999999962,0.296875
3B,fine_grained_recognition,0.017849414271899712,mid,-0.019999999999999962,0.3125
3B,fine_grained_recognition,0.017849414271899712,mid,-0.019999999999999962,0.328125
3B,fine_grained_recognition,0.017849414271899712,mid,-0.019999999999999962,0.34375
3B,fine_grained_recognition,0.017849414271899712,mid,-0.019999999999999962,0.359375
3B,fine_grained_recognition,0.017849414271899712,mid,-0.019999999999999962,0.375
3B,fine_grained_recognition,0.017849414271899712,mid,-0.019999999999999962,0.390625
3B,fine_grained_recognition,0.017849414271899712,mid,-0.019999999999999962,0.40625
3B,fine_grained_recognition,0.017849414271899712,mid,0.0,0.421875
3B,fine_grained_recognition,0.017849414271899712,mid,0.0,0.4375
3B,fine_grained_recognition,0.017849414271899712,mid,0.0,0.453125
3B,fine_grained_recognition,0.017849414271899712,mid,0.0,0.46875
3B,fine_grained_recognition,0.017849414271899712,mid,0.0,0.484375
3B,fine_grained_recognition,0.017849414271899712,mid,0.0,0.5
3B,fine_grained_recognition,0.017849414271899712,mid,0.0,0.515625
3B,fine_grained_recognition,0.017849414271899712,mid,0.0,0.53125
3B,fine_grained_recognition,0.017849414271899712,mid,0.0,0.546875
3B,fine_grained_recognition,0.017849414271899712,mid,0.0,0.5625
3B,fine_grained_recognition,0.017849414271899712,mid,0.0,0.578125
3B,fine_grained_recognition,0.017849414271899712,mid,0.0,0.59375
3B,fine_grained_recognition,0.017849414271899712,mid,0.0,0.609375
3B,fine_grained_recognition,0.017849414271899712,mid,0.0,0.625
3B,fine_grained_recognition,0.017849414271899712,mid,0.0,0.640625
3B,fine_grained_recognition,0.017849414271899712,mid,0.0,0.65625
3B,fine_grained_recognition,0.017849414271899712,mid,0.0,0.671875
3B,fine_grained_recognition,0.017849414271899712,mid,0.0,0.6875
3B,fine_grained_recognition,0.017849414271899712,mid,0.0,0.703125
3B,fine_grained_recognition,0.017849414271899712,mid,0.0,0.71875
3B,fine_grained_recognition,0.017849414271899712,mid,0.0,0.734375
3B,fine_grained_recognition,0.017849414271899712,mid,0.0,0.75
3B,fine_grained_recognition,0.017849414271899712,mid,0.0,0.765625
3B,fine_grained_recognition,0.017849414271899712,mid,0.0,0.78125
3B,fine_grained_recognition,0.017849414271899712,mid,0.0,0.796875
3B,fine_grained_recognition,0.017849414271899712,mid,0.0,0.8125
3B,fine_grained_recognition,0.017849414271899712,mid,0.0,0.828125
3B,fine_grained_recognition,0.017849414271899712,mid,0.0,0.84375
3B,fine_grained_recognition,0.017849414271899712,mid,0.0,0.859375
3B,fine_grained_recognition,0.017849414271899712,mid,0.0,0.875
3B,fine_grained_recognition,0.017849414271899712,mid,0.0,0.890625
3B,fine_grained_recognition,0.017849414271899712,mid,0.0,0.90625
3B,fine_grained_recognition,0.017849414271899712,mid,0.0,0.921875
3B,fine_grained_recognition,0.017849414271899712,mid,0.0,0.9375
3B,fine_grained_recognition,0.017849414271899712,mid,0.0,0.953125
3B,fine_grained_recognition,0.017849414271899712,mid,0.0,0.96875
3B,fine_grained_recognition,0.017849414271899712,mid,0.0,0.984375
3B,fine_grained_recognition,0.017849414271899712,mid,0.020000000000000018,1.0
3B,fine_grained_recognition,0.07139765708759885,transition,-0.19999999999999998,0.015625
3B,fine_grained_recognition,0.07139765708759885,transition,-0.13999999999999996,0.03125
3B,fine_grained_recognition,0.07139765708759885,transition,-0.12,0.046875
3B,fine_grained_recognition,0.07139765708759885,transition,-0.12,0.0625
3B,fine_grained_recognition,0.07139765708759885,transition,-0.09999999999999998,0.078125
3B,fine_grained_recognition,0.07139765708759885,transition,-0.09999999999999998,0.09375
3B,fine_grained_recognition,0.07139765708759885,transition,-0.09999999999999998,0.109375
3B,fine_grained_recognition,0.07139765708759885,transition,-0.09999999999999998,0.125
3B,fine_grained_recognition,0.07139765708759885,transition,-0.09999999999999998,0.140625
3B,fine_grained_recognition,0.07139765708759885,transition,-0.09999999999999998,0.15625
3B,fine_grained_recognition,0.07139765708759885,transition,-0.09999999999999998,0.171875
3B,fine_grained_recognition,0.07139765708759885,transition,-0.07999999999999996,0.1875
3B,fine_grained_recognition,0.07139765708759885,transition,-0.07999999999999996,0.203125
3B,fine_grained_recognition,0.07139765708759885,transition,-0.07999999999999996,0.21875
3B,fine_grained_recognition,0.07139765708759885,transition,-0.07999999999999996,0.234375
3B,fine_grained_recognition,0.07139765708759885,transition,-0.07999999999999996,0.25
3B,fine_grained_recognition,0.07139765708759885,transition,-0.07999999999999996,0.265625
3B,fine_grained_recognition,0.07139765708759885,transition,-0.07999999999999996,0.28125
3B,fine_grained_recognition,0.07139765708759885,transition,-0.07999999999999996,0.296875
3B,fine_grained_recognition,0.07139765708759885,transition,-0.07999999999999996,0.3125
3B,fine_grained_recognition,0.07139765708759885,transition,-0.07999999999999996,0.328125
3B,fine_grained_recognition,0.07139765708759885,transition,-0.07999999999999996,0.34375
3B,fine_grained_recognition,0.07139765708759885,transition,-0.07999999999999996,0.359375
3B,fine_grained_recognition,0.07139765708759885,transition,-0.06,0.375
3B,fine_grained_recognition,0.07139765708759885,transition,-0.06,0.390625
3B,fine_grained_recognition,0.07139765708759885,transition,-0.06,0.40625
3B,fine_grained_recognition,0.07139765708759885,transition,-0.06,0.421875
3B,fine_grained_recognition,0.07139765708759885,transition,-0.06,0.4375
3B,fine_grained_recognition,0.07139765708759885,transition,-0.06,0.453125
3B,fine_grained_recognition,0.07139765708759885,transition,-0.06,0.46875
3B,fine_grained_recognition,0.07139765708759885,transition,-0.06,0.484375
3B,fine_grained_recognition,0.07139765708759885,transition,-0.03999999999999998,0.5
3B,fine_grained_recognition,0.07139765708759885,transition,-0.03999999999999998,0.515625
3B,fine_grained_recognition,0.07139765708759885,transition,-0.03999999999999998,0.53125
3B,fine_grained_recognition,0.07139765708759885,transition,-0.03999999999999998,0.546875
3B,fine_grained_recognition,0.07139765708759885,transition,-0.03999999999999998,0.5625
3B,fine_grained_recognition,0.07139765708759885,transition,-0.03999999999999998,0.578125
3B,fine_grained_recognition,0.07139765708759885,transition,-0.03999999999999998,0.59375
3B,fine_grained_recognition,0.07139765708759885,transition,-0.03999999999999998,0.609375
3B,fine_grained_recognition,0.07139765708759885,transition,-0.03999999999999998,0.625
3B,fine_grained_recognition,0.07139765708759885,transition,-0.03999999999999998,0.640625
3B,fine_grained_recognition,0.07139765708759885,transition,-0.03999999999999998,0.65625
3B,fine_grained_recognition,0.07139765708759885,transition,-0.019999999999999962,0.671875
3B,fine_grained_recognition,0.07139765708759885,transition,-0.019999999999999962,0.6875
3B,fine_grained_recognition,0.07139765708759885,transition,-0.019999999999999962,0.703125
3B,fine_grained_recognition,0.07139765708759885,transition,-0.019999999999999962,0.71875
3B,fine_grained_recognition,0.07139765708759885,transition,-0.019999999999999962,0.734375
3B,fine_grained_recognition,0.07139765708759885,transition,-0.019999999999999962,0.75
3B,fine_grained_recognition,0.07139765708759885,transition,-0.019999999999999962,0.765625
3B,fine_grained_recognition,0.07139765708759885,transition,-0.019999999999999962,0.78125
3B,fine_grained_recognition,0.07139765708759885,transition,-0.019999999999999962,0.796875
3B,fine_grained_recognition,0.07139765708759885,transition,-0.019999999999999962,0.8125
3B,fine_grained_recognition,0.07139765708759885,transition,-0.019999999999999962,0.828125
3B,fine_grained_recognition,0.07139765708759885,transition,-0.019999999999999962,0.84375
3B,fine_grained_recognition,0.07139765708759885,transition,-0.019999999999999962,0.859375
3B,fine_grained_recognition,0.07139765708759885,transition,-0.019999999999999962,0.875
3B,fine_grained_recognition,0.07139765708759885,transition,0.0,0.890625
3B,fine_grained_recognition,0.07139765708759885,transition,0.0,0.90625
3B,fine_grained_recognition,0.07139765708759885,transition,0.0,0.921875
3B,fine_grained_recognition,0.07139765708759885,transition,0.020000000000000018,0.9375
3B,fine_grained_recognition,0.07139765708759885,transition,0.020000000000000018,0.953125
3B,fine_grained_recognition,0.07139765708759885,transition,0.020000000000000018,0.96875
3B,fine_grained_recognition,0.07139765708759885,transition,0.040000000000000036,0.984375
3B,fine_grained_recognition,0.07139765708759885,transition,0.040000000000000036,1.0
7B,visual_grounding,0.0035698828543799426,small,-0.019999999999999907,0.015625
7B,visual_grounding,0.0035698828543799426,small,-0.019999999999999907,0.03125
7B,visual_grounding,0.0035698828543799426,small,-0.019999999999999907,0.046875
7B,visual_grounding,0.0035698828543799426,small,-0.019999999999999907,0.0625
7B,visual_grounding,0.0035698828543799426,small,-0.019999999999999907,0.078125
7B,visual_grounding,0.0035698828543799426,small,-0.019999999999999907,0.09375
7B,visual_grounding,0.0035698828543799426,small,-0.019999999999999907,0.109375
7B,visual_grounding,0.0035698828543799426,small,-0.019999999999999907,0.125
7B,visual_grounding,0.0035698828543799426,small,-0.019999999999999907,0.140625
7B,visual_grounding,0.0035698828543799426,small,-0.019999999999999907,0.15625
7B,visual_grounding,0.0035698828543799426,small,-0.019999999999999907,0.171875
7B,visual_grounding,0.0035698828543799426,small,-0.019999999999999907,0.1875
7B,visual_grounding,0.0035698828543799426,small,-0.019999999999999907,0.203125
7B,visual_grounding,0.0035698828543799426,small,-0.019999999999999907,0.21875
7B,visual_grounding,0.0035698828543799426,small,0.0,0.234375
7B,visual_grounding,0.0035698828543799426,small,0.0,0.25
7B,visual_grounding,0.0035698828543799426,small,0.0,0.265625
7B,visual_grounding,0.0035698828543799426,small,0.0,0.28125
7B,visual_grounding,0.0035698828543799426,small,0.0,0.296875
7B,visual_grounding,0.0035698828543799426,small,0.0,0.3125
7B,visual_grounding,0.0035698828543799426,small,0.0,0.328125
7B,visual_grounding,0.0035698828543799426,small,0.0,0.34375
7B,visual_grounding,0.0035698828543799426,small,0.0,0.359375
7B,visual_grounding,0.0035698828543799426,small,0.0,0.375
